alert_id,txn_id,rule_id,rule_name,severity
ALT808,TXN808,R001,Large Deposit,High
ALT809,TXN809,R002,Dormant Account Activity,Medium
ALT810,TXN810,R001,Large Deposit,High
ALT811,TXN811,R001,Large Deposit,High
ALT812,TXN812,R001,Large Deposit,High
ALT813,TXN813,R002,Dormant Account Activity,Medium
ALT814,TXN814,R002,Dormant Account Activity,Medium
ALT815,TXN815,R001,Large Deposit,High
ALT817,TXN817,R001,Large Deposit,High
ALT819,TXN819,R006,Funnel Account,Low
ALT820,TXN820,R001,Large Deposit,High
ALT821,TXN821,R006,Funnel Account,Low
ALT822,TXN822,R002,Dormant Account Activity,Medium
ALT823,TXN823,R006,Funnel Account,Low
ALT824,TXN824,R001,Large Deposit,High
ALT825,TXN825,R001,Large Deposit,High
ALT826,TXN826,R001,Large Deposit,High
ALT827,TXN827,R001,Large Deposit,High
ALT828,TXN828,R001,Large Deposit,High
ALT829,TXN829,R002,Dormant Account Activity,Medium
ALT831,TXN831,R001,Large Deposit,High
ALT832,TXN832,R001,Large Deposit,High
ALT833,TXN833,R001,Large Deposit,High
ALT834,TXN834,R001,Large Deposit,High
ALT835,TXN835,R002,Dormant Account Activity,Medium
ALT836,TXN836,R002,Dormant Account Activity,Medium
ALT838,TXN838,R002,Dormant Account Activity,Medium
ALT839,TXN839,R001,Large Deposit,High
ALT840,TXN840,R001,Large Deposit,High
ALT841,TXN841,R003,Structuring,High
ALT842,TXN842,R001,Large Deposit,High
ALT843,TXN843,R001,Large Deposit,High
ALT844,TXN844,R001,Large Deposit,High
ALT845,TXN845,R005,Mule Account Pattern,High
ALT846,TXN846,R001,Large Deposit,High
ALT847,TXN847,R005,Mule Account Pattern,High
ALT848,TXN848,R001,Large Deposit,High
ALT851,TXN851,R005,Mule Account Pattern,High
ALT852,TXN852,R005,Mule Account Pattern,High
ALT853,TXN853,R001,Large Deposit,High
ALT854,TXN854,R001,Large Deposit,High
ALT855,TXN855,R001,Large Deposit,High
ALT856,TXN856,R001,Large Deposit,High
ALT858,TXN858,R001,Large Deposit,High
ALT859,TXN859,R001,Large Deposit,High
ALT860,TXN860,R002,Dormant Account Activity,Medium
ALT861,TXN861,R001,Large Deposit,High
ALT862,TXN862,R001,Large Deposit,High
ALT864,TXN864,R001,Large Deposit,High
ALT867,TXN867,R002,Dormant Account Activity,Medium
ALT868,TXN868,R002,Dormant Account Activity,Medium
ALT869,TXN869,R002,Dormant Account Activity,Medium
ALT871,TXN871,R005,Mule Account Pattern,High
ALT872,TXN872,R001,Large Deposit,High
ALT873,TXN873,R002,Dormant Account Activity,Medium
ALT874,TXN874,R006,Funnel Account,Low
ALT875,TXN875,R001,Large Deposit,High
ALT876,TXN876,R002,Dormant Account Activity,Medium
ALT877,TXN877,R001,Large Deposit,High
ALT879,TXN879,R006,Funnel Account,Low
ALT880,TXN880,R001,Large Deposit,High
ALT881,TXN881,R002,Dormant Account Activity,Medium
ALT882,TXN882,R002,Dormant Account Activity,Medium
ALT883,TXN883,R001,Large Deposit,High
ALT886,TXN886,R002,Dormant Account Activity,Medium
ALT887,TXN887,R002,Dormant Account Activity,Medium
ALT888,TXN888,R002,Dormant Account Activity,Medium
ALT889,TXN889,R002,Dormant Account Activity,Medium
ALT890,TXN890,R001,Large Deposit,High
ALT891,TXN891,R005,Mule Account Pattern,High
ALT892,TXN892,R001,Large Deposit,High
ALT893,TXN893,R003,Structuring,High
ALT895,TXN895,R001,Large Deposit,High
ALT896,TXN896,R001,Large Deposit,High
ALT899,TXN899,R002,Dormant Account Activity,Medium
ALT900,TXN900,R002,Dormant Account Activity,Medium
ALT901,TXN901,R001,Large Deposit,High
ALT902,TXN902,R002,Dormant Account Activity,Medium
ALT903,TXN903,R001,Large Deposit,High
ALT904,TXN904,R005,Mule Account Pattern,High
ALT905,TXN905,R001,Large Deposit,High
ALT906,TXN906,R002,Dormant Account Activity,Medium
ALT907,TXN907,R001,Large Deposit,High
ALT908,TXN908,R001,Large Deposit,High
ALT911,TXN911,R001,Large Deposit,High
ALT912,TXN912,R001,Large Deposit,High
ALT914,TXN914,R001,Large Deposit,High
ALT915,TXN915,R005,Mule Account Pattern,High
ALT917,TXN917,R006,Funnel Account,Low
ALT918,TXN918,R002,Dormant Account Activity,Medium
ALT919,TXN919,R001,Large Deposit,High
ALT920,TXN920,R002,Dormant Account Activity,Medium
ALT921,TXN921,R001,Large Deposit,High
ALT922,TXN922,R001,Large Deposit,High
ALT924,TXN924,R001,Large Deposit,High
ALT926,TXN926,R001,Large Deposit,High
ALT927,TXN927,R003,Structuring,High
ALT928,TXN928,R005,Mule Account Pattern,High
ALT929,TXN929,R001,Large Deposit,High
ALT930,TXN930,R001,Large Deposit,High
ALT931,TXN931,R002,Dormant Account Activity,Medium
ALT932,TXN932,R002,Dormant Account Activity,Medium
ALT933,TXN933,R001,Large Deposit,High
ALT934,TXN934,R001,Large Deposit,High
ALT935,TXN935,R002,Dormant Account Activity,Medium
ALT936,TXN936,R001,Large Deposit,High
ALT937,TXN937,R001,Large Deposit,High
ALT938,TXN938,R001,Large Deposit,High
ALT939,TXN939,R001,Large Deposit,High
ALT941,TXN941,R002,Dormant Account Activity,Medium
ALT943,TXN943,R001,Large Deposit,High
ALT944,TXN944,R001,Large Deposit,High
ALT947,TXN947,R002,Dormant Account Activity,Medium
ALT948,TXN948,R006,Funnel Account,Low
ALT949,TXN949,R006,Funnel Account,Low
ALT951,TXN951,R001,Large Deposit,High
ALT952,TXN952,R002,Dormant Account Activity,Medium
ALT954,TXN954,R001,Large Deposit,High
ALT955,TXN955,R001,Large Deposit,High
ALT956,TXN956,R006,Funnel Account,Low
ALT957,TXN957,R001,Large Deposit,High
ALT959,TXN959,R001,Large Deposit,High
ALT960,TXN960,R001,Large Deposit,High
ALT961,TXN961,R002,Dormant Account Activity,Medium
ALT962,TXN962,R001,Large Deposit,High
ALT963,TXN963,R001,Large Deposit,High
ALT966,TXN966,R001,Large Deposit,High
ALT968,TXN968,R002,Dormant Account Activity,Medium
ALT969,TXN969,R001,Large Deposit,High
ALT970,TXN970,R001,Large Deposit,High
ALT971,TXN971,R006,Funnel Account,Low
ALT972,TXN972,R002,Dormant Account Activity,Medium
ALT973,TXN973,R001,Large Deposit,High
ALT974,TXN974,R001,Large Deposit,High
ALT975,TXN975,R001,Large Deposit,High
ALT976,TXN976,R001,Large Deposit,High
ALT977,TXN977,R001,Large Deposit,High
ALT982,TXN982,R001,Large Deposit,High
ALT983,TXN983,R001,Large Deposit,High
ALT984,TXN984,R001,Large Deposit,High
ALT985,TXN985,R001,Large Deposit,High
ALT987,TXN987,R006,Funnel Account,Low
ALT988,TXN988,R001,Large Deposit,High
ALT989,TXN989,R002,Dormant Account Activity,Medium
ALT990,TXN990,R001,Large Deposit,High
ALT991,TXN991,R002,Dormant Account Activity,Medium
ALT993,TXN993,R001,Large Deposit,High
ALT994,TXN994,R001,Large Deposit,High
ALT995,TXN995,R001,Large Deposit,High
ALT996,TXN996,R002,Dormant Account Activity,Medium
ALT997,TXN997,R001,Large Deposit,High
ALT999,TXN999,R005,Mule Account Pattern,High
ALT1001,TXN1001,R002,Dormant Account Activity,Medium
ALT1002,TXN1002,R001,Large Deposit,High
ALT1003,TXN1003,R001,Large Deposit,High
ALT1004,TXN1004,R002,Dormant Account Activity,Medium
ALT1005,TXN1005,R002,Dormant Account Activity,Medium
ALT1006,TXN1006,R001,Large Deposit,High
ALT1008,TXN1008,R001,Large Deposit,High
ALT1010,TXN1010,R002,Dormant Account Activity,Medium
ALT1011,TXN1011,R002,Dormant Account Activity,Medium
ALT1013,TXN1013,R001,Large Deposit,High
ALT1014,TXN1014,R001,Large Deposit,High
ALT1015,TXN1015,R001,Large Deposit,High
ALT1017,TXN1017,R001,Large Deposit,High
ALT1018,TXN1018,R006,Funnel Account,Low
ALT1020,TXN1020,R001,Large Deposit,High
ALT1021,TXN1021,R001,Large Deposit,High
ALT1022,TXN1022,R001,Large Deposit,High
ALT1023,TXN1023,R001,Large Deposit,High
ALT1024,TXN1024,R001,Large Deposit,High
ALT1025,TXN1025,R006,Funnel Account,Low
ALT1026,TXN1026,R001,Large Deposit,High
ALT1029,TXN1029,R005,Mule Account Pattern,High
ALT1031,TXN1031,R001,Large Deposit,High
ALT1033,TXN1033,R002,Dormant Account Activity,Medium
ALT1034,TXN1034,R006,Funnel Account,Low
ALT1035,TXN1035,R001,Large Deposit,High
ALT1036,TXN1036,R001,Large Deposit,High
ALT1038,TXN1038,R006,Funnel Account,Low
ALT1039,TXN1039,R001,Large Deposit,High
ALT1040,TXN1040,R001,Large Deposit,High
ALT1041,TXN1041,R001,Large Deposit,High
ALT1042,TXN1042,R002,Dormant Account Activity,Medium
ALT1043,TXN1043,R001,Large Deposit,High
ALT1044,TXN1044,R001,Large Deposit,High
ALT1045,TXN1045,R002,Dormant Account Activity,Medium
ALT1046,TXN1046,R002,Dormant Account Activity,Medium
ALT1047,TXN1047,R001,Large Deposit,High
ALT1048,TXN1048,R002,Dormant Account Activity,Medium
ALT1049,TXN1049,R001,Large Deposit,High
ALT1050,TXN1050,R001,Large Deposit,High
ALT1051,TXN1051,R003,Structuring,High
ALT1052,TXN1052,R001,Large Deposit,High
ALT1054,TXN1054,R001,Large Deposit,High
ALT1056,TXN1056,R001,Large Deposit,High
ALT1057,TXN1057,R001,Large Deposit,High
ALT1059,TXN1059,R002,Dormant Account Activity,Medium
ALT1060,TXN1060,R001,Large Deposit,High
ALT1062,TXN1062,R001,Large Deposit,High
ALT1063,TXN1063,R001,Large Deposit,High
ALT1065,TXN1065,R001,Large Deposit,High
ALT1066,TXN1066,R002,Dormant Account Activity,Medium
ALT1068,TXN1068,R005,Mule Account Pattern,High
ALT1069,TXN1069,R002,Dormant Account Activity,Medium
ALT1070,TXN1070,R001,Large Deposit,High
ALT1071,TXN1071,R001,Large Deposit,High
ALT1072,TXN1072,R001,Large Deposit,High
ALT1073,TXN1073,R001,Large Deposit,High
ALT1074,TXN1074,R001,Large Deposit,High
ALT1075,TXN1075,R001,Large Deposit,High
ALT1076,TXN1076,R001,Large Deposit,High
ALT1077,TXN1077,R006,Funnel Account,Low
ALT1078,TXN1078,R001,Large Deposit,High
ALT1079,TXN1079,R005,Mule Account Pattern,High
ALT1080,TXN1080,R003,Structuring,High
ALT1083,TXN1083,R001,Large Deposit,High
ALT1084,TXN1084,R001,Large Deposit,High
ALT1085,TXN1085,R002,Dormant Account Activity,Medium
ALT1086,TXN1086,R001,Large Deposit,High
ALT1087,TXN1087,R001,Large Deposit,High
ALT1088,TXN1088,R002,Dormant Account Activity,Medium
ALT1089,TXN1089,R001,Large Deposit,High
ALT1090,TXN1090,R001,Large Deposit,High
ALT1092,TXN1092,R002,Dormant Account Activity,Medium
ALT1093,TXN1093,R001,Large Deposit,High
ALT1094,TXN1094,R002,Dormant Account Activity,Medium
ALT1097,TXN1097,R001,Large Deposit,High
ALT1098,TXN1098,R006,Funnel Account,Low
ALT1099,TXN1099,R001,Large Deposit,High
ALT1101,TXN1101,R006,Funnel Account,Low
ALT1102,TXN1102,R001,Large Deposit,High
ALT1103,TXN1103,R002,Dormant Account Activity,Medium
ALT1104,TXN1104,R002,Dormant Account Activity,Medium
ALT1105,TXN1105,R002,Dormant Account Activity,Medium
ALT1106,TXN1106,R001,Large Deposit,High
ALT1108,TXN1108,R001,Large Deposit,High
ALT1110,TXN1110,R001,Large Deposit,High
ALT1114,TXN1114,R006,Funnel Account,Low
ALT1115,TXN1115,R002,Dormant Account Activity,Medium
ALT1117,TXN1117,R002,Dormant Account Activity,Medium
ALT1118,TXN1118,R001,Large Deposit,High
ALT1121,TXN1121,R005,Mule Account Pattern,High
ALT1122,TXN1122,R006,Funnel Account,Low
ALT1123,TXN1123,R001,Large Deposit,High
ALT1126,TXN1126,R001,Large Deposit,High
ALT1127,TXN1127,R001,Large Deposit,High
ALT1128,TXN1128,R001,Large Deposit,High
ALT1130,TXN1130,R001,Large Deposit,High
ALT1131,TXN1131,R001,Large Deposit,High
ALT1132,TXN1132,R002,Dormant Account Activity,Medium
ALT1133,TXN1133,R001,Large Deposit,High
ALT1135,TXN1135,R001,Large Deposit,High
ALT1136,TXN1136,R001,Large Deposit,High
ALT1139,TXN1139,R002,Dormant Account Activity,Medium
ALT1142,TXN1142,R001,Large Deposit,High
ALT1143,TXN1143,R002,Dormant Account Activity,Medium
ALT1144,TXN1144,R001,Large Deposit,High
ALT1145,TXN1145,R002,Dormant Account Activity,Medium
ALT1146,TXN1146,R002,Dormant Account Activity,Medium
ALT1147,TXN1147,R002,Dormant Account Activity,Medium
ALT1148,TXN1148,R001,Large Deposit,High
ALT1149,TXN1149,R002,Dormant Account Activity,Medium
ALT1151,TXN1151,R001,Large Deposit,High
ALT1152,TXN1152,R001,Large Deposit,High
ALT1154,TXN1154,R002,Dormant Account Activity,Medium
ALT1155,TXN1155,R001,Large Deposit,High
ALT1156,TXN1156,R001,Large Deposit,High
ALT1157,TXN1157,R001,Large Deposit,High
ALT1158,TXN1158,R001,Large Deposit,High
ALT1159,TXN1159,R002,Dormant Account Activity,Medium
ALT1160,TXN1160,R001,Large Deposit,High
ALT1161,TXN1161,R001,Large Deposit,High
ALT1162,TXN1162,R002,Dormant Account Activity,Medium
ALT1165,TXN1165,R001,Large Deposit,High
ALT1169,TXN1169,R006,Funnel Account,Low
ALT1171,TXN1171,R001,Large Deposit,High
ALT1173,TXN1173,R001,Large Deposit,High
ALT1175,TXN1175,R002,Dormant Account Activity,Medium
ALT1180,TXN1180,R001,Large Deposit,High
ALT1181,TXN1181,R001,Large Deposit,High
ALT1183,TXN1183,R002,Dormant Account Activity,Medium
ALT1184,TXN1184,R001,Large Deposit,High
ALT1185,TXN1185,R002,Dormant Account Activity,Medium
ALT1186,TXN1186,R001,Large Deposit,High
ALT1187,TXN1187,R001,Large Deposit,High
ALT1189,TXN1189,R001,Large Deposit,High
ALT1191,TXN1191,R001,Large Deposit,High
ALT1192,TXN1192,R001,Large Deposit,High
ALT1193,TXN1193,R006,Funnel Account,Low
ALT1194,TXN1194,R001,Large Deposit,High
ALT1197,TXN1197,R003,Structuring,High
ALT1201,TXN1201,R005,Mule Account Pattern,High
ALT1202,TXN1202,R001,Large Deposit,High
ALT1204,TXN1204,R005,Mule Account Pattern,High
ALT1205,TXN1205,R001,Large Deposit,High
ALT1206,TXN1206,R001,Large Deposit,High
ALT1207,TXN1207,R002,Dormant Account Activity,Medium
ALT1208,TXN1208,R002,Dormant Account Activity,Medium
ALT1210,TXN1210,R001,Large Deposit,High
ALT1213,TXN1213,R002,Dormant Account Activity,Medium
ALT1214,TXN1214,R002,Dormant Account Activity,Medium
ALT1215,TXN1215,R001,Large Deposit,High
ALT1216,TXN1216,R001,Large Deposit,High
ALT1218,TXN1218,R001,Large Deposit,High
ALT1219,TXN1219,R001,Large Deposit,High
ALT1221,TXN1221,R001,Large Deposit,High
ALT1224,TXN1224,R001,Large Deposit,High
ALT1225,TXN1225,R002,Dormant Account Activity,Medium
ALT1226,TXN1226,R001,Large Deposit,High
ALT1227,TXN1227,R001,Large Deposit,High
ALT1228,TXN1228,R001,Large Deposit,High
ALT1229,TXN1229,R001,Large Deposit,High
ALT1231,TXN1231,R002,Dormant Account Activity,Medium
ALT1232,TXN1232,R001,Large Deposit,High
ALT1233,TXN1233,R001,Large Deposit,High
ALT1235,TXN1235,R001,Large Deposit,High
ALT1236,TXN1236,R001,Large Deposit,High
ALT1237,TXN1237,R001,Large Deposit,High
ALT1238,TXN1238,R001,Large Deposit,High
ALT1239,TXN1239,R001,Large Deposit,High
ALT1241,TXN1241,R001,Large Deposit,High
ALT1242,TXN1242,R001,Large Deposit,High
ALT1245,TXN1245,R001,Large Deposit,High
ALT1246,TXN1246,R001,Large Deposit,High
ALT1248,TXN1248,R005,Mule Account Pattern,High
ALT1251,TXN1251,R002,Dormant Account Activity,Medium
ALT1254,TXN1254,R001,Large Deposit,High
ALT1255,TXN1255,R002,Dormant Account Activity,Medium
ALT1256,TXN1256,R001,Large Deposit,High
ALT1259,TXN1259,R002,Dormant Account Activity,Medium
ALT1260,TXN1260,R006,Funnel Account,Low
ALT1261,TXN1261,R005,Mule Account Pattern,High
ALT1263,TXN1263,R001,Large Deposit,High
ALT1264,TXN1264,R002,Dormant Account Activity,Medium
ALT1265,TXN1265,R001,Large Deposit,High
ALT1266,TXN1266,R001,Large Deposit,High
ALT1267,TXN1267,R001,Large Deposit,High
ALT1273,TXN1273,R002,Dormant Account Activity,Medium
ALT1275,TXN1275,R003,Structuring,High
ALT1276,TXN1276,R006,Funnel Account,Low
ALT1277,TXN1277,R002,Dormant Account Activity,Medium
ALT1279,TXN1279,R001,Large Deposit,High
ALT1280,TXN1280,R002,Dormant Account Activity,Medium
ALT1281,TXN1281,R001,Large Deposit,High
ALT1282,TXN1282,R006,Funnel Account,Low
ALT1283,TXN1283,R001,Large Deposit,High
ALT1285,TXN1285,R002,Dormant Account Activity,Medium
ALT1286,TXN1286,R006,Funnel Account,Low
ALT1287,TXN1287,R002,Dormant Account Activity,Medium
ALT1288,TXN1288,R001,Large Deposit,High
ALT1289,TXN1289,R002,Dormant Account Activity,Medium
ALT1291,TXN1291,R001,Large Deposit,High
ALT1292,TXN1292,R006,Funnel Account,Low
ALT1293,TXN1293,R005,Mule Account Pattern,High
ALT1295,TXN1295,R001,Large Deposit,High
ALT1296,TXN1296,R002,Dormant Account Activity,Medium
ALT1297,TXN1297,R006,Funnel Account,Low
ALT1299,TXN1299,R002,Dormant Account Activity,Medium
ALT1300,TXN1300,R001,Large Deposit,High
ALT1301,TXN1301,R001,Large Deposit,High
ALT1303,TXN1303,R002,Dormant Account Activity,Medium
ALT1304,TXN1304,R001,Large Deposit,High
ALT1306,TXN1306,R006,Funnel Account,Low
ALT1307,TXN1307,R002,Dormant Account Activity,Medium
ALT1308,TXN1308,R001,Large Deposit,High
ALT1309,TXN1309,R005,Mule Account Pattern,High
ALT1315,TXN1315,R003,Structuring,High
ALT1317,TXN1317,R001,Large Deposit,High
ALT1318,TXN1318,R002,Dormant Account Activity,Medium
ALT1319,TXN1319,R001,Large Deposit,High
ALT1320,TXN1320,R002,Dormant Account Activity,Medium
ALT1321,TXN1321,R005,Mule Account Pattern,High
ALT1322,TXN1322,R006,Funnel Account,Low
ALT1323,TXN1323,R001,Large Deposit,High
ALT1324,TXN1324,R002,Dormant Account Activity,Medium
ALT1325,TXN1325,R006,Funnel Account,Low
ALT1326,TXN1326,R006,Funnel Account,Low
ALT1328,TXN1328,R001,Large Deposit,High
ALT1329,TXN1329,R001,Large Deposit,High
ALT1330,TXN1330,R001,Large Deposit,High
ALT1331,TXN1331,R002,Dormant Account Activity,Medium
ALT1332,TXN1332,R001,Large Deposit,High
ALT1333,TXN1333,R001,Large Deposit,High
ALT1334,TXN1334,R001,Large Deposit,High
ALT1336,TXN1336,R001,Large Deposit,High
ALT1338,TXN1338,R006,Funnel Account,Low
ALT1339,TXN1339,R005,Mule Account Pattern,High
ALT1340,TXN1340,R002,Dormant Account Activity,Medium
ALT1341,TXN1341,R001,Large Deposit,High
ALT1342,TXN1342,R002,Dormant Account Activity,Medium
ALT1343,TXN1343,R001,Large Deposit,High
ALT1345,TXN1345,R005,Mule Account Pattern,High
ALT1346,TXN1346,R002,Dormant Account Activity,Medium
ALT1347,TXN1347,R001,Large Deposit,High
ALT1348,TXN1348,R006,Funnel Account,Low
ALT1349,TXN1349,R002,Dormant Account Activity,Medium
ALT1350,TXN1350,R005,Mule Account Pattern,High
ALT1352,TXN1352,R001,Large Deposit,High
ALT1353,TXN1353,R002,Dormant Account Activity,Medium
ALT1354,TXN1354,R002,Dormant Account Activity,Medium
ALT1356,TXN1356,R001,Large Deposit,High
ALT1358,TXN1358,R001,Large Deposit,High
ALT1360,TXN1360,R006,Funnel Account,Low
ALT1361,TXN1361,R001,Large Deposit,High
ALT1364,TXN1364,R001,Large Deposit,High
ALT1365,TXN1365,R006,Funnel Account,Low
ALT1366,TXN1366,R006,Funnel Account,Low
ALT1367,TXN1367,R001,Large Deposit,High
ALT1368,TXN1368,R002,Dormant Account Activity,Medium
ALT1369,TXN1369,R002,Dormant Account Activity,Medium
ALT1371,TXN1371,R003,Structuring,High
ALT1372,TXN1372,R005,Mule Account Pattern,High
ALT1374,TXN1374,R001,Large Deposit,High
ALT1375,TXN1375,R001,Large Deposit,High
ALT1376,TXN1376,R002,Dormant Account Activity,Medium
ALT1377,TXN1377,R002,Dormant Account Activity,Medium
ALT1378,TXN1378,R001,Large Deposit,High
ALT1380,TXN1380,R002,Dormant Account Activity,Medium
ALT1381,TXN1381,R001,Large Deposit,High
ALT1383,TXN1383,R001,Large Deposit,High
ALT1385,TXN1385,R001,Large Deposit,High
ALT1386,TXN1386,R001,Large Deposit,High
ALT1388,TXN1388,R002,Dormant Account Activity,Medium
ALT1390,TXN1390,R001,Large Deposit,High
ALT1391,TXN1391,R005,Mule Account Pattern,High
ALT1392,TXN1392,R001,Large Deposit,High
ALT1393,TXN1393,R006,Funnel Account,Low
ALT1395,TXN1395,R002,Dormant Account Activity,Medium
ALT1396,TXN1396,R002,Dormant Account Activity,Medium
ALT1397,TXN1397,R002,Dormant Account Activity,Medium
ALT1398,TXN1398,R005,Mule Account Pattern,High
ALT1399,TXN1399,R002,Dormant Account Activity,Medium
ALT1400,TXN1400,R001,Large Deposit,High
ALT1401,TXN1401,R001,Large Deposit,High
ALT1402,TXN1402,R006,Funnel Account,Low
ALT1403,TXN1403,R005,Mule Account Pattern,High
ALT1404,TXN1404,R001,Large Deposit,High
ALT1405,TXN1405,R001,Large Deposit,High
ALT1407,TXN1407,R002,Dormant Account Activity,Medium
ALT1410,TXN1410,R006,Funnel Account,Low
ALT1412,TXN1412,R002,Dormant Account Activity,Medium
ALT1413,TXN1413,R002,Dormant Account Activity,Medium
ALT1415,TXN1415,R005,Mule Account Pattern,High
ALT1416,TXN1416,R002,Dormant Account Activity,Medium
ALT1417,TXN1417,R001,Large Deposit,High
ALT1418,TXN1418,R006,Funnel Account,Low
ALT1421,TXN1421,R006,Funnel Account,Low
ALT1423,TXN1423,R001,Large Deposit,High
ALT1424,TXN1424,R001,Large Deposit,High
ALT1425,TXN1425,R002,Dormant Account Activity,Medium
ALT1426,TXN1426,R001,Large Deposit,High
ALT1427,TXN1427,R002,Dormant Account Activity,Medium
ALT1428,TXN1428,R001,Large Deposit,High
ALT1429,TXN1429,R005,Mule Account Pattern,High
ALT1430,TXN1430,R006,Funnel Account,Low
ALT1432,TXN1432,R002,Dormant Account Activity,Medium
ALT1433,TXN1433,R002,Dormant Account Activity,Medium
ALT1434,TXN1434,R005,Mule Account Pattern,High
ALT1435,TXN1435,R001,Large Deposit,High
ALT1436,TXN1436,R001,Large Deposit,High
ALT1437,TXN1437,R001,Large Deposit,High
ALT1438,TXN1438,R006,Funnel Account,Low
ALT1439,TXN1439,R001,Large Deposit,High
ALT1440,TXN1440,R001,Large Deposit,High
ALT1441,TXN1441,R002,Dormant Account Activity,Medium
ALT1443,TXN1443,R002,Dormant Account Activity,Medium
ALT1444,TXN1444,R001,Large Deposit,High
ALT1445,TXN1445,R005,Mule Account Pattern,High
ALT1446,TXN1446,R001,Large Deposit,High
ALT1447,TXN1447,R001,Large Deposit,High
